Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
156829866,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
157328750,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
157329979,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
157830326,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
157832599,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
158330397,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
158336643,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
158830331,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
158840562,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
159330606,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
159344530,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
159830740,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
159848503,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
160330832,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
160352437,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
160830893,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
160856387,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
161331047,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
161360375,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
161831207,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
161864353,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
162331358,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
162368215,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
162831382,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
162872215,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
163331657,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
163376176,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
163831673,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
