Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
96200173,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
96558754,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
96704226,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
97058877,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
97208417,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
97559014,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
97711860,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
98059125,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
98215814,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
98559363,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
98719718,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
99059398,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
99223876,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
99559678,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
99727733,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
100059821,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
100231639,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
100559917,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
100735709,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
101060075,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
101239592,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
101560229,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
101743559,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
102060330,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
102247541,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
102560428,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
102756007,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
