Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22904049,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
23121026,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
23408143,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
23621001,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
23912027,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
24121253,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
24416011,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
24621319,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
24919836,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
25121545,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
25423889,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
25621745,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
25927934,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
26121873,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
26431726,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
26621967,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
26935783,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
27122161,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
27439779,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
27622141,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
27943685,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
28122452,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
28447859,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
28622466,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
28952208,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
