Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5714892,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5715374,000001F1,false,Rx,0,8,29,E8,00,30,F8,1F,FC,E8,
5716028,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5717381,000001F1,false,Rx,0,8,2A,00,60,F0,07,FE,C8,00,
5719622,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5720363,000001F1,false,Rx,0,8,2B,C0,F8,01,FE,D0,00,80,
5720990,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5722365,000001F1,false,Rx,0,8,2C,78,02,7E,70,00,80,7C,
5723011,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5723462,000001F1,false,Rx,0,8,2D,00,1F,60,00,E0,7E,00,
5724111,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5725313,000001F1,false,Rx,0,8,2E,3F,20,00,3F,DF,80,7F,
5725959,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5726422,000001F1,false,Rx,0,8,2F,80,00,00,0F,C0,FF,C0,
5727075,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5728221,000001F1,false,Rx,0,8,20,00,00,07,C0,FF,60,00,
5731030,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5731396,000001F1,false,Rx,0,8,21,00,03,C3,FE,20,00,00,
5731887,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5732465,000001F1,false,Rx,0,8,22,00,EF,F8,20,00,00,00,
5735274,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5736283,000001F1,false,Rx,0,8,23,3F,E0,30,00,00,00,00,
5736937,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5737404,000001F1,false,Rx,0,8,24,30,30,00,00,00,00,18,
5740037,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5740505,000001F1,false,Rx,0,8,25,10,00,00,00,00,0C,10,
5741309,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5742400,000001F1,false,Rx,0,8,26,00,00,00,00,06,10,00,
5742973,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5743465,000001F1,false,Rx,0,8,27,00,00,00,03,30,00,00,
5745917,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5747305,000001F1,false,Rx,0,8,28,00,00,00,E0,00,00,00,
5751374,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5751395,000001F1,false,Rx,0,8,29,00,00,00,00,00,00,00,
5751402,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5751409,000001F1,false,Rx,0,8,2A,00,00,00,00,00,00,00,
5751982,000005F1,false,Rx,0,8,30,01,00,A3,A3,A3,A3,A3,
5753397,000001F1,false,Rx,0,8,2B,00,00,00,00,00,00,00,
5755490,000005F1,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
5938640,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
6129476,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
6438679,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
6633300,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
6938864,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
7137383,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
7438934,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
7641282,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
