Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
13638616,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13742727,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13846623,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13863482,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
13950750,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14054647,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14158444,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14265278,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14366586,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
14370451,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14470688,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14574465,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14678577,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14782516,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14870599,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
14889012,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14990586,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15094524,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15198496,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15302524,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15374407,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
15406475,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15512626,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15614535,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15718518,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15822504,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15878434,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
15926488,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16030500,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16134473,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16238496,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16342392,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16382431,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
16446474,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16550524,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16655039,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16758592,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16862438,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16886364,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
16966240,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17070291,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17174431,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17278402,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17382284,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17390315,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
17486389,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17590430,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17694382,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17798324,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17894343,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
17903435,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18006430,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18110291,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18214152,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18318427,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18398281,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
18422254,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18526196,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18630114,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18734160,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18838195,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18902202,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
18942200,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19046293,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19150132,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19254145,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19358115,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19406152,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
19462272,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19566073,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19670172,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19774108,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19878056,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19910025,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
19982090,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20086009,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20190122,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20294101,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20398111,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20415459,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
20502108,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20606026,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20709977,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20814075,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20918062,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
20921983,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21021973,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21125942,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21229883,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21333924,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21421918,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
21440432,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21542003,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21645869,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21750000,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21853958,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21925990,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
21957840,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22062016,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22165772,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22269882,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22373882,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22429959,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
22477772,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22581836,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22599082,000003AF,false,Rx,0,8,BA,00,00,00,00,00,00,00,
22685856,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22716738,000003AF,false,Rx,0,8,B0,14,11,00,1F,00,00,00,
22718104,000001C1,false,Rx,0,8,70,A3,A3,A3,A3,A3,A3,A3,
22718387,000005C1,false,Rx,0,8,74,00,00,00,00,00,00,00,
22747693,000003AF,false,Rx,0,8,B0,14,11,00,1F,00,00,00,
22778791,000003AF,false,Rx,0,8,B0,14,11,00,1F,00,00,00,
22778805,00000151,false,Rx,0,8,70,00,00,00,00,00,00,00,
22779078,000001F1,false,Rx,0,8,70,00,00,00,00,00,00,00,
22779550,00000551,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
22780200,000005F1,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
22921801,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
22933892,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
23179949,00000151,false,Rx,0,8,03,52,00,00,00,00,00,00,
23180592,00000551,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
